Product_Id,Product_Name,Category,Discounted_Price,Actual_Price,Discount_Percentage,Rating,Rating_Count,User_Name,Main_Division,Sub_Division,rating_score
B095JQVC7N,OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",42999.0,59999.0,28,4.1,6753.0,"Rashmi,Raghvendra,Hari Prasad P,Vishnu singh,Tarun Kumar Sharma,Dharmendra,K j suresh,Mahore.lakhan",Electronics,SmartTelevisions,Above Average
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",173.0,999.0,83,4.3,1237.0,"Amjith' S,Zakir Ali,RANJIT SINGH  RAWAT,T . S. SOMASUNDARAM,syam,Vishal sharma,Actor Aahaan Vyas,Saravanakumar S",Electronics,HDMICables,Above Average
B06XR9PR5X,"Amazon Basics HDMI Coupler,Black",Electronics|HomeAudio|Accessories|Adapters,209.0,600.0,65,4.4,18872.0,"Bharanidharan,Roshan k jose,fabeel,RS,Jasper,Abhishek kumar,Sharad Ojha,Rajasekar M",Electronics,Adapters,Above Average
B09JSW16QD,"boAt LTG 550v3 Lightning Apple MFi Certified Cable with Spaceship Grade Aluminium Housing,Stress Resistance, Rapid 2.4A Charging & 480mbps Data Sync, 1m Length & 10000+ Bends Lifespan(Mercurial Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,848.99,1490.0,43,3.9,356.0,"Ajay,Jeswin,Amazon Customer,Sudeerreddy Panati,Amazon Customer,verified genuine buyer,Akshay,sachin sharma",Computers & Accessories,USBCables,Average
B07JH1CBGW,"Wayona Nylon Braided Usb Syncing And Charging Cable Sync And Charging Cable For Iphone, Ipad (3 Ft, Black) - Pack Of 2",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649.0,1999.0,68,4.2,24269.0,"Manav,Adarsh gupta,Sundeep,S.Sayeed Ahmed,jaspreet singh,Khaja moin,Anand,S.ARUMUGAM",Computers & Accessories,USBCables,Above Average
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299.0,899.0,67,3.8,425.0,"Yamini Negi,Sandhya,Placeholder,Rajeev Mishra,Raghu R.,Amazon Customer,Jay,Amresh Munshi",Electronics,RemoteControls,Average
B083GQGT3Z,"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",399.0,799.0,50,4.1,1161.0,"SNR,Aditya Digambar Pachghare,Harika,nkm,Lovenish Gautam,Nikhil  Lad,Suresh,Nikhil Khedekar",Electronics,TVWall&CeilingMounts,Above Average
B09Q8WQ5QJ,"Portronics Konnect L 60W PD Type C to Type C Mobile Charging Cable, 1.2M, Fast Data Sync, Tangle Resistant, TPE+Nylon Braided(Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249.0,499.0,50,4.1,1508.0,"chandra,Dark Lord,Amazon Customer,Krishnaveer singh,Aumkar Padiyar,Bickram B.,RaKesh,Sukumar Ballavolu",Computers & Accessories,USBCables,Above Average
B07YZG8PPY,TATA SKY HD Connection with 1 month basic package and free installation,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",1249.0,2299.0,46,4.3,7636.0,"Lokesh bhandari,Ajit Singh,Kottiswaran,Santa Singh,Abhishek,Nishan singha Roy,Jaya prakash,Vishal Bhoyar",Electronics,SatelliteReceivers,Above Average
B09H39KTTB,Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",213.0,499.0,57,3.7,246.0,"Amazon Customer,Harish Devarahatti,Vids,Nachiket doshi,Mani,Vikas Dashpute,Amazon Customer,Hidam rosan singh",Electronics,RemoteControls,Average
B08DCVRW98,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",209.0,499.0,58,4.0,479.0,"ravindra,Thrinath,PD,Prashant,Amazon Customer,Amazon Customer,Dinesh K.,Vijaya Kumar Rasala",Electronics,RemoteControls,Above Average
B0718ZN31Q,Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",598.0,4999.0,88,4.2,910.0,"Rohit aggarwal,anbu,Vijay,Nagoju Raghu kumar,pankaj,suraj,Sandeep Kumar,Uma K",Electronics,HDMICables,Above Average
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.0,1749.0,54,4.1,5626.0,"Harihara,Manish Singh,parmar k.,sibi kumar,MANOJKUMAR PATIL,Placeholder,Abhinave,Baljindersandhu",Computers & Accessories,USBCables,Above Average
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159.0,595.0,73,4.3,14184.0,"Anubhab,Himanshu Yogi,Amit,Chandra sekhar sahoo,ArdKn,Devesh,Yasoob Rizvi,Abeendranath K.",Computers & Accessories,USBCables,Above Average
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|DVICables,499.0,1100.0,55,4.4,25177.0,"sanjay,Hari R.,rohit,Samrat Mandal,Abhishek K.,Awesomecritic,Ankur singh,Jayesh chavan",Computers & Accessories,DVICables,Above Average
B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",31999.0,49999.0,36,4.3,21252.0,"Amazon Customer,Rampratap singh,Arjun vaidya,Apurav,MAHESH KANCHARANA,Val Coutinho,Pravin Bhati,Nagaraj",Electronics,SmartTelevisions,Above Average
B09NNGHG22,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32990.0,56790.0,42,4.3,567.0,"Prat JD,vishnu,Ankur Mitra,Marilinga Bk,Premkumar,Harry,P D.,Sivaji Kodali",Electronics,SmartTelevisions,Above Average
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299.0,1199.0,75,3.5,466.0,"Rakesh Reddy,Gururaj Kulkarni,Neetiraj,Viswa  Kiran Kathi,Vijay Kumar Saini,Beena Rawath,vishal goel,Reema Borborah",Electronics,RemoteControls,Average
B0B65P827P,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,128.31,549.0,77,3.9,61.0,"samarth shukla,Sanjeev Kumar,Gigi,G RAJAN,Srinu Jonnada,Ezaz Ashraf,Subhasisha B.,sudhansu sekhar khandai",Computers & Accessories,USBCables,Average
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599.0,849.0,29,4.5,474.0,"Manoj  kumar,johnny prince,Raja,Amazon Customer,Anand Kumar Singh,Girish,Sonal,AmazonCustomer",Computers & Accessories,USBCables,Above Average
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399.0,899.0,56,3.4,431.0,"umakanth,Sagar Ranpise,Martin Gibson Karkada,Rashid Raza,Karthi R,Mahadev Kolekar,sairam,Pras G",Electronics,RemoteControls,Average
B0B5F3YZY4,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449.0,1099.0,59,4.0,242.0,"saidheeraj ravipati,Ayyappareddy,Tirtha Das,Imran,Amazon Customer,MAINAK,Neeraj Andhavarapu,Amazon Customer",Computers & Accessories,USBCables,Above Average
B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,254.0,799.0,68,4.0,2905.0,"Ankita Thakur,Customer,Priyanka,varun sharma,Tushar Agarwal,sulabh sharma,Amazon Customer,Laxmi Foods",Computers & Accessories,USBCables,Above Average
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",399.0,795.0,50,4.4,12091.0,"HaRshal Kapote,Chaitanya,Prachi Jha,sanjeeth,manish kataria,San Note,jereenalex,Karthik",Electronics,SpeakerCables,Above Average
B09YLX91QR,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,399.0,55,4.0,1423.0,"Actual user,Shanti lal Gurjar,Gowthami,Amrut K.,chetan tandel,Mwnzil brahma,Amazon Customer,Karthik",Computers & Accessories,USBCables,Above Average
B081FJWN52,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339.0,999.0,66,4.3,6255.0,"SMG,Rohit,roy,Sukumar Ballavolu,Jeeva,Sirajdurvesh,Adhikundhan,Manjit Kaur",Computers & Accessories,USBCables,Above Average
B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)","Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",399.0,999.0,60,4.0,1236.0,"Jayraj Datta,sachin kumar,Pranjal M.,Anil Ramteke,Abhishek Katoch,Rajesh M.,Ram Prakash Soni,Shariq Shaikh",Electronics,TVWall&CeilingMounts,Above Average
B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,399.0,50,4.2,1335.0,"Princey,Subodh Gupta,Amazon Customer,Ram Sarikh,A R,SUMEDH RANVIR,ankit dalal,Subramanyam",Electronics,RemoteControls,Above Average
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,1999.0,83,3.8,197.0,"Chandu,Satyaganesh,Srihari,Amazon Customer,Krish,Venkat Ranga,Sintu,Vinay V",Electronics,RemoteControls,Average
B08NCKT9FG,Boat A 350 Type C Cable 1.5m(Jet Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,798.0,63,4.4,28791.0,"𝕵𝖆𝖙𝖎𝖓 𝕮𝖍𝖆𝖉𝖍𝖆,palpandia153,Arvind,Nithyadhakshina,Basha_Neerati,shaker,Amazon Customer,D Ravi",Computers & Accessories,USBCables,Above Average
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,89.0,800.0,89,3.9,1075.0,"Placeholder,श्रीPKजी,Gauri salkar,aQeel,Ashish Raj Arora,Ankit,Amazon Customer,Ramamoorthy Jaykumar",Computers & Accessories,USBCables,Average
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,549.0,995.0,45,4.2,29746.0,"harpreet,Y Kiran Korneli Reddy,Kadir,SP,Mr Sab.,Rupesh Singh,Abdul Maktedar,Anshita",Computers & Accessories,USBCables,Above Average
B09BW2GP18,"Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Made in India, 480Mbps Data transfer rate, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129.0,1000.0,87,3.9,295.0,"Aneesh See Yay,Narendra Choudhari,Amazon Customer,Vidit Gandhi,Tushar A Bhojwani,Kindle Customer,Amzino,Tahir Hussain",Computers & Accessories,USBCables,Average
B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",77990.0,139900.0,44,4.7,5935.0,"David P.,Dr. ATUL THAKUR,Shriniwas Patil,Tahir Ali,Harpreet,NB,Swamy,Arindam",Electronics,SmartTelevisions,Above Average
B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,799.0,56,3.6,323.0,"Rakesh Roshan Koul,Yogesh Gupta,Nitesh raj,Syed Ahmed,Shalem M.,Vijay Mane,ANIL SHARMA,Amaazon",Electronics,RemoteControls,Average
B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",499.0,899.0,44,3.7,185.0,"hema,Lalsangpuia masanga,Mudang Tajang,syed,Amazon Customer,Mahesh,Pratyaksha Singh,Bhaskar jemmi",Electronics,RemoteControls,Average
B07924P3C5,Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,63,4.2,2117.0,"Tarun Gupta,Ann John,Venkannababu Naidu,Pratap Mistri,Stalin,Pranav,Krishma sadiwala,SOHAM JOARDAR",Computers & Accessories,USBCables,Above Average
B08N1WL9XW,"FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,Micro USB & Lightning Iphone Cable,Made in India,1.5 Meter Long Cable(T101)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,182.0,599.0,70,4.0,9378.0,"$@|\|TO$|-|,Sethu madhav,Akash Thakur,Burger Planet,Justice ⚖️,indrajyoti d.,Aditya Kumar,E.C.GEORGE",Computers & Accessories,USBCables,Above Average
B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",96.0,399.0,76,3.6,1796.0,"Samadhan patil,ARUN,govind,kishor Wankhade,Rawal Singh Bhati,Naryain,Renuka,Shim",Electronics,TVWall&CeilingMounts,Average
B0BC8BQ432,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",54990.0,85000.0,35,4.3,3587.0,"UtdBuzz,Mukund Nagvenkar,S.R K.,Pruthvi Raj Goud",Electronics,SmartTelevisions,Above Average
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)","Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",439.0,758.0,42,4.2,4296.0,"Arun Rajappa,Ashish Singh,Venky Iyer,Tushar Goel,Uday Vasant Gosavi,Venkatasubramanya Narayana,Samuel Abhishek,Dr M.",Electronics,RCACables,Above Average
B08CT62BM1,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,70,4.3,2651.0,"Soumya R.,sivaramakrishnan c,shradha nair,Mohammed Rameezuddin,AR,Vivek,Riyas R.,Amazon Customer",Computers & Accessories,USBCables,Above Average
B07CRL2GY6,boAt Rugged V3 Braided Micro USB Cable (Pearl White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,799.0,63,4.2,94363.0,"Omkar dhale,JD,HEMALATHA,Ajwadh a.,amar singh chouhan,Ravi Siddan,Himanshu Goel,Udaykumar",Computers & Accessories,USBCables,Above Average
B07DWFX9YS,"Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,789.0,1999.0,61,4.2,34540.0,"DINESHWAR,rubhaganth,Gurinder Singh,Nathan,Clyde,shadkhans,K.S.Tanwar,Manish Malhotra",Computers & Accessories,USBCables,Above Average
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",299.0,700.0,57,4.4,8714.0,"Vikas,Salil P.,PESI MEHTA,Dr.Sukhdev G. Punjabi,Satish Pasupuleti,Dr. N.,harry duggal,Nilesh",Electronics,HDMICables,Above Average
B07F1P8KNV,"Wayona Nylon Braided Usb Type C 3Ft 1M 3A Fast Charger Cable For Samsung Galaxy S9 S8 (Wc3Cb1, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,1099.0,70,4.2,10576.0,"Sunil Funde,Biju Abraham Thomas,Samir,Rahul Sharma,Avninder Singh,Tribhuvan more,N Patel,Bhavy kachhadiya",Computers & Accessories,USBCables,Above Average
B084N1BM9L,"Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 3.3 feet (1 meters) – Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1299.0,1999.0,35,4.4,7318.0,"VM,Dilip,The Mango Couple,Jogendra,Shashi Kumar,Ryan,Kannan,Santhosh",Computers & Accessories,USBCables,Above Average
B09F6D21BY,7SEVEN Compatible LG TV Remote Suitable for LG Non Magic Smart tv Remote Control (Mouse & Voice Non-Support) MR20GA Prime Video and Netflix Hotkeys,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",790.0,1999.0,60,3.0,103.0,"Jarlina Nath,Sona,Ranjit Harchekar,Myneni Suneeta,prithvi,Srinivas,upender,Ishita Bhadana",Electronics,RemoteControls,Average
B09LQQYNZQ,Realme Smart TV Stick 4K,Electronics|HomeAudio|MediaStreamingDevices|StreamingClients,4699.0,4699.0,0,4.5,224.0,"Sayan Dutta,Harish,Saurabh Majumdar,Ajay Kumar Gupta",Electronics,StreamingClients,Above Average
B0BC9BW512,Acer 100 cm (40 inches) P Series Full HD Android Smart LED TV AR40AR2841FDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18999.0,24990.0,24,4.3,4702.0,"Ayush,ROHIT A.,Kedar,Haran,Santosh Ghante,KRISHNENDU,Harindra,sangamesh",Electronics,SmartTelevisions,Above Average
B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80,4.2,85.0,"Amit Singh,mahaboob basha,ponnada suresh,Naveen Ahamed,Pritam,Gurvarinder Gilhotra,Sibani sahu,Raviteja bachu",Computers & Accessories,USBCables,Above Average
B075ZTJ9XR,"AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D, 4K and Audio Return (Black)","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",269.0,650.0,59,4.4,35877.0,"SUSHANT,SANJEEV,R. chatterjee,P.Krishna,Avi Rawal,Ashok S,Gagan Mahajan,Madan lal Mahto",Electronics,HDMICables,Above Average
B0978V2CP6,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27","Electronics|HomeTheater,TV&Video|AVReceivers&Amplifiers",1990.0,3100.0,36,4.0,897.0,"meen rajan.,AV,Sreejith,SANDESH P TYAGI,cranky,Yash,Amogh h,contactarvi",Electronics,AVReceivers&Amplifiers,Above Average
B09LRZYBH1,"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity",Electronics|HomeAudio|Speakers|TowerSpeakers,2299.0,3999.0,43,3.8,282.0,"Ajay Singh,sanahanrajkumar,Andy,Perfect Communication,Badru sarkar,ajoy,Ramesh,Abhishek Lad",Electronics,TowerSpeakers,Average
B0B997FBZT,Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851UDPRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",35999.0,49990.0,28,4.3,1611.0,"Moon Tej,Aditya sikarwar,P kanaka raju,Ajay,Pramod K.,Lalpi Sektak,RAM JI GUPTA,Siva",Electronics,SmartTelevisions,Above Average
B098LCVYPW,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349.0,999.0,65,4.2,513.0,"Rohit Bhatnagar,GLEN ROHAN,Arun B,Shankar Subbaraman,MD O.,GT,srbhkr,Prakash",Electronics,RemoteControls,Above Average
